id	tweet	candidato	marcador	classe
twe978068648697966592	Para Ciro Gomes, eleições de 2018 serão ‘as mais fraudadas da história’  https://t.co/yPD7h03nio https://t.co/yPD7h03nio	ciro	romulo	Neutro
twe982810425438953473	Geraldo Alckmin (PSDB), agora ex-governador de São Paulo para disputar a presidência da república, não tem mais foro privilegiado.  Os processos contra ele também correrão em tempo recorde e ele será preso durante a campanha presidencial deste ano?  Claro que vamos, pode confiar!	alckmin	romulo	Rejeição
twe978042786774683650	Ex-mulher de Ciro Gomes, Patricia Pillar revela se votaria no político para a Presidência https://t.co/tdtf0PKmGh https://t.co/eHcVsdXEQO	ciro	romulo	Neutro
twe982231071075921922	Respeito todas as pessoas sérias e que admiro que se engajam com afinco e esperança na plataforma  Marina Silva. Mas me desculpem, não dá pra conceber a ideia de uma liderança programática frágil, inconstante, não enfática e confusa num contexto conjuntural caótico como esse!	marina	romulo	Aprovação
twe977528191580504064	A pergunta é séria, @manudeputada: quer me pagar logo o que ficou devendo no processo que a senhora moveu contra mim e perdeu, ou devo me dar ao trabalho de pedir cumprimento de sentença? Qualquer coisa, manda um DM ?	manuela	romulo	Rejeição
twe977714264571031552	@nando_evermore @Tati_M2018 @AndrehSaraiva @iKissedBex @spnathedisco @manudeputada @agbstanx Queria tá dando pra ele	manuela	romulo	Rejeição
twe982707108218068992	Sem lulla, Bolsonaro tem 26% e Marina 15%? Eles riem da sua cara e não se cansarão! https://t.co/LXDFrybLje	bolsonaro	romulo	Neutro
twe978206406930239488	A senadora de extrema direita que defende a violência politica não sabe que dessa forma atrai para ela violência na mesma medida? É uma cavalgadura essa  @anaamelialemos https://t.co/iazjWVDNmg	lula	romulo	Rejeição
twe978056362872762368	General Mourão critica “covardia moral” do STF ao beneficiar Lula: https://t.co/1zmWCFL8zZ	lula	romulo	Rejeição
twe978453081452154880	Mais da visita ao Centro Espacial Universitário, em Montpellier: Nesta foto estou segurando um modelo em escala real de um nanosatélite. Tecnologia sensível que está sendo desenvolvida com o apoio de brasileiros. Investir em Ciência e Tecnologia é fundamental! https://t.co/cqg7mT3wqU	ciro	romulo	Neutro
twe980916174476193792	Baixou o nível, moça? Não, estou esperando o ridículo e estapafúrdio jejum do Pastor Dallagnol e seu amigo, o não menos ridículo Bretas, o homem dos dois auxílios moradia, aliás como o Moro. Quem tem bandido de estimação é você, que apoia a quadrilha Temer e votou no Aécio https://t.co/Pa40prvc87	temer	romulo	Rejeição
twe984938656485052416	Para as passivas... responsabilidade. https://t.co/nJqQ2I2B74	marina	romulo	Aprovação
twe978017350543962112	Hoje o @PCdoB_Oficial completa 96 anos. São 96 anos ao lado das principais lutas do povo de nosso país. Liberdade religiosa, combate às ditaduras, direitos sociais, defesa dos trabalhadores e da CLT. São 96 anos de resistência e conquistas.  https://t.co/9KAByJvVwP https://t.co/3Oz1TWkabm	manuela	romulo	Aprovação
twe978107152194785281	Num país decente, eu diria que é muito errado buscar esta saída dos protestos recentes contra Lula.  Mas o sistema já se mostrou desinteressado em fazer justiça com ele. Logo, acho natural que a população busque outras formas de fazer Justiça.  Apenas colhem o que plantaram.	lula	romulo	Rejeição
twe983713640703545345	Sou a favor da prisão em 2ª instância com o fim do foro privilegiado. Temer, Aécio, Renan e todos os que estão escondidos atrás do foro também precisam ser punidos. #ForumDaLiberdade https://t.co/HIiNCf267o	marina	romulo	Neutro
twe982736607609573376	Se um dia forem prender o Temer só vai ter Noblat e Cantanhêde tentando impedir ele de se entregar.	temer	romulo	Rejeição
twe982085703218712576	@gugacostape @bobjackk @silva_marina Kkkkkm	marina	romulo	Rejeição
twe982669090153205760	#Brasil: Circula entre os partidos políticos um recente levantamento informal e não registrado no TSE sobre a corrida presidencial.   Jair Bolsonaro na frente com 26%, seguido de Marina Silva com 15%.  https://t.co/fy5BOEbYHv	marina	romulo	Neutro
twe978063451233845248	@manudeputada @PCdoB_Oficial ASSIFUDÊ minha senhora https://t.co/gj88J9xC8z	manuela	romulo	Rejeição
twe978214244897447936	MANO.  A série do Padilha coloca na boca do Lula a frase mais famosa do áudio do Jucá. https://t.co/JhQXNKF92T	lula	romulo	Neutro
twe982735485515845634	Enquanto julgam @Lulapelobrasil em tempo recorde, procuradora não solicita a quebra dos sigilos bancário e fiscal de Temer, que a nomeou. https://t.co/x7saf7OFwr #JamaisAprisionarãoNossosSonhos	temer	romulo	Rejeição
twe977344359858229248	Mas isso tu foi a vida toda. Continue covarde. https://t.co/b33VrPrTAh	temer	romulo	Rejeição
twe978090466339098627	O segurança do Lula com guarda-chuva porque tão dando ovada nele https://t.co/BO4SYPifuD	lula	romulo	Neutro
twe978417744696762371	Só mais um canalha, FORA DA LEI, esquerdeopata, chiliquento, oportunista, POR QUE NÃO TE CALAS? https://t.co/BUMI2kR5dk	ciro	romulo	Rejeição
twe984811832379691008	Se a Marina Silva abrisse um restaurante https://t.co/nes4DVCoxL	marina	romulo	
twe984741638403776517	Não livraram o Alckmin da 1a instância da Lava Jato porque ele correria o risco de ser pego, livraram ele para a Lava Jato de Curitiba não passar a vergonha explícita de dar um jeitinho de livrar mais um tucano de seus métodos.	alckmin	romulo	Rejeição
twe978020024236507136	@santosjr_fco @AmunDragoon @manudeputada @PCdoB_Oficial Comunista é especialista em adulterar a história.	manuela	romulo	Rejeição
twe981008028634963969	TEMER, O Mecanismo e a CORRUPÇÃO! https://t.co/oPiUceihFX via @YouTube	temer	romulo	Neutro
twe984812015112916992	Marina Silva é insustentável e irrecuperável. Um poço até aqui de mágoa desde que Lula escolheu Dilma como candidata à presidência, cortando-lhe o sonho que acalentava de candidata natural por seu histórico. Vingativa, traiu quem lhe deu a mão e alimenta ódio mortal contra Dilma.	marina	romulo	Rejeição
twe978001436922597378	https://t.co/xK5tGzIwWb	manuela	romulo	Aprovação
twe982369319513444352	Você consegue imaginar 1% deste circo se no lugar de Lula estivesse Aécio? Ou Alckmin? Serra? Temer?  Enfim, qualquer um.  Pois é	alckmin	romulo	Rejeição
twe980926631698141184	Carmen ja esta fazendo um mea culpa da canalhice que será feita amanhã... Não tem mimimi, se livrarem Lula esse país vai pegar fogo e vai começar pelo STF https://t.co/zKf77OiMuw	lula	romulo	Rejeição
twe982785535075856385	Eu Voto Marina Silva .. #JoelmaNaSabrina	marina	romulo	Aprovação
twe977549605876502528	@Dulce_Mara @MiguelAMSA61 @CshmKnCaioHen @manudeputada O Caio está correto sobre os trângenicos. Mesmo sendo um dos… https://t.co/BmQ0PdZTYl	manuela	romulo	Não sei
twe982339576705544192	"Marina Silva achou o pronunciamento criminoso do general "inadequado".  Se eles tomarem o poder e fecharem o Congresso, ela achará  "inconveniente". Aí, quando começar a morrer e desaparecer gente sob  tortura, ela vai achar "deselegante". Paulo Candido	marina	romulo	Neutro
twe978086285536620545	Tem 1 semana pra se organizar, partir pra cima da globo e mandar o recado ou recua ou a gente invade. Eles vão fazer muita pressão até lá. Tá na hora de dar calor na globo, literalmente https://t.co/n0cLvtkf5e https://t.co/fNPKFFlObI	lula	romulo	Aprovação
twe982192237374132224	@silva_marina Apareceste??	marina	romulo	Rejeição
twe981667406480400384	A prisão de Lula decidida pela maioria do STF pode resolver o 'Boa Noite' do Jornal Nacional. Mas, sem Lula, não se resolve o futuro da democracia, nem do desenvolvimento do país. Cabe a uma frente progressista expressar esse imperativo na rua, c/ Lula como seu dirigente político https://t.co/OTkiX4ooFM	lula	romulo	Aprovação
twe978048097736646656	A atriz @_PatriciaPillar volta à TV em #OndeNascemOsFortes e comenta feminismo, assédio, eleições e Ciro Gomes.… https://t.co/R11DaPBFUa	ciro	romulo	Neutro
twe982746081447510016	Agora começou a falar de Bolsonaro	bolsonaro	romulo	Neutro
twe977521567977664512	A pergunta é séria, @manudeputada: quer me pagar logo o que ficou devendo no processo que a senhora moveu contra mim e perdeu, ou devo me dar ao trabalho de pedir cumprimento de sentença? Qualquer coisa, manda um DM ?	manuela	romulo	Rejeição
twe982784123306741760	*renovando os memes* https://t.co/8JpNIoUKeZ	bolsonaro	romulo	Não sei
twe981826957515067394	Amanhã, o pessoal que é 'contra a corrupção de todos' volta pra sua vida cotidiana, sendo governada por Geraldo Alckmin, Michel Temer, Romero Jucá, Rodrigo Maia, Aécio Neves, Eliseu Padilha, Valdir Raupp, Fernando Capez, Beto Richa, Roberto Freire...	temer	romulo	Rejeição
twe982254520313917441	to até agora tentando entender como a Marina Silva hackeou o perfil da Anitta........ https://t.co/8RsrsIYGGp	marina	romulo	Neutro
twe982200020517535744	Alckmin e Doria puxam a fila e deixam mandato nesta sexta https://t.co/rGAqQsgpUL	alckmin	romulo	Neutro
twe984572608040628224	PSDB poderá enterrar a candidatura de Geraldo Alckmin à Presidência da República e colocar o marqueteiro João Dória em seu lugar.	alckmin	romulo	Neutro
twe984217401842683904	Ei @deltanmd !! Porque vc não fez nenhum esforço para que o processo de Alckmin fosse para Curitiba, tal qual fez tanto no do Lula, já que ele é inerente a lavajato? Não vai jejuar por isso?	alckmin	romulo	Rejeição
twe977338505314512896	Vejam só como o PT consegue apoiadores: distribuíram cestas básicas para uns 100 gatos pingados, que foram à Praça dos Três Poderes "defender" Lula. Teve gente que pegou a cesta básica e se mandou. Que coisa vergonhosa. https://t.co/by3GP1FbrW	lula	romulo	Rejeição
twe978569520863436805	Para quem diz que o Ciro (@cirogomes) pediu, pede ou torce pela prisão de Lula. #Ciro2018  https://t.co/LBr8iaMOui	ciro	romulo	Aprovação
twe982039571960684544	@geraldoalckmin Oi Gê, falando em impunidade você conhece a máfia da merenda?	alckmin	romulo	Rejeição
twe981685838395387904	Michel Temer disse, recentemente, que há pessoas tentando “desestabilizar o seu governo”.  Ué? Mas não é ele o atua… https://t.co/Petm78AUui	temer	romulo	Rejeição
twe984784511132229632	Caso do Alckmin?  Não vai nem acabar em pizza, retiraram os ingredientes também...  « A investigação sobre Alckmin… https://t.co/1tPEpAyaaC	alckmin	romulo	Rejeição
twe978107019310837760	O segurança do Lula com guarda-chuva porque tão dando ovada nele https://t.co/BO4SYPifuD	lula	romulo	Rejeição
twe977731354384326656	Concordo PT e PSDB vão roubar na cara dura. https://t.co/5Yjx9RYEnB	ciro	romulo	Rejeição
twe980911388330741760	A ousadia em livrar Lula da cadeia. Como acreditar que ministros do STF não são cúmplices da corrupção do PT? https://t.co/QhzEbo0yzy	lula	romulo	Rejeição
twe978115600995291137	Mas cê tá brava? ? https://t.co/MG7k6ei9Xg	lula	romulo	Rejeição
twe982378144064856064	@SeuBigdicas @pmagalhaes30 @obobnunes @Seneguini @Jeffersoncb54 @RicaPerrone @joaoamoedonovo @jairbolsonaro Esses l… https://t.co/SpJonTGGaT	bolsonaro	romulo	Rejeição
twe985144369241051136	Caro Dallagnol. Voce vai fazer jejum pela condenacão do Alckmin? Foram R$ 10 milhões entregues pela Odebrecht a ele atraves do cunhado. O codinome era "Santo". @deltanmd	alckmin	romulo	Rejeição
twe982711622681743361	@folha @folha_poder Se fosse o Bolsonaro, já estariam chamando de estuprador.	bolsonaro	romulo	Não sei
twe981749332297863169	Amanhã, o pessoal que é 'contra a corrupção de todos' volta pra sua vida cotidiana, sendo governada por Geraldo Alckmin, Michel Temer, Romero Jucá, Rodrigo Maia, Aécio Neves, Eliseu Padilha, Valdir Raupp, Fernando Capez, Beto Richa, Roberto Freire...	temer	romulo	Não sei
twe978205953194635264	Cada vez mais perto das eleições presidenciais, mais uma enquete. Em quem vc vota? @LulapeloBrasil, @jairbolsonaro, @silva_marina ou @geraldoalckmin. Vote, retuite e me siga!	bolsonaro	romulo	Neutro
twe978413505698287616	Ciro Gomes, a pilantrofia é uma arte. Mas o papel de bufão da corte necessita piadas e malabarismos novos. A platéi… https://t.co/kaT9PduonO	ciro	romulo	Não sei
twe978032656515588096	@EricAmaral10 O Lula esta tao desmoralizado qto o Ciro Gomes!	ciro	romulo	Rejeição
twe982686192859779074	@ElenCAM @Haddad_Fernando @ManuelaDavila @GuilhermeBoulos @geraldoalckmin @silva_marina @cirogomes Como eu gostaria… https://t.co/1a42OyAGAd	marina	romulo	Não sei
twe982404922938478593	@JoelAlexandreM KKKKk o Nick do cara é Bolsonaro Presidente BR e ele acha que a opinião é válida	bolsonaro	romulo	Rejeição
twe978029289726767104	Denuncian ataques contra caravana de Lula en Santa Catarina https://t.co/97cDaGaZcO https://t.co/EbIxrkTuau Que extraño parece a #Colombia	lula	romulo	Não sei
twe982690887594659840	Brasil ?? Renuncian diez ministros de Temer para competir en las elecciones https://t.co/hFgMKqvgBw https://t.co/Pv32H0Zw3q	temer	romulo	Não sei
twe982017035856175104	Resultado do STF reafirmou que todos são iguais perante a lei, diz Marina Silva  https://t.co/dXcH5qePJs https://t.co/dXcH5qePJs	marina	romulo	Rejeição
twe981662790661365761	Aqui você leu há 60 minutos: "Tudo indica, apenas indica, que Rosa Weber votará contra a concessão de habeas corpus a Lula. A conferir. A conferir."	lula	romulo	Rejeição
twe978062131429105664	• citações e motivos para ser contra Jair Bolsonaro; a thread •	bolsonaro	romulo	Rejeição
twe983586719294468097	Nesse momento, os assessores da Marina Silva já estão reunidos tentando mostrar que somente um soco no Kim Katiguria irá fazê-la presidenciável de verdade.	marina	romulo	Rejeição
twe984424957148090368	Com a decisão do brioso e combativo STJ em relação a Alckmin, eu só fico com um pouco de dó de alguns amigos de bom… https://t.co/xk85MMrbnz	alckmin	romulo	Rejeição
twe978042315758501888	COMUNISTA FALANDO DE LIBERDADE: A MESMA COISA QUE O GOLEIRO BRUNO FALAR DE RESPEITO AS MULHERES. https://t.co/iqiLJLVOT7	manuela	romulo	Rejeição
twe977355788317585408	essa é a manuela, uma jornalista e política. defende os direitos das mulheres, sociedade lgbtq+, negros, e todos os grupos q sofrem preconceito. ela irá concorrer à presidência. ao invés de ter q decidir entre votar no bolsonaro ou no lula, pq vcs n consideram votar nela? ;) https://t.co/cSgq0wa3n0	bolsonaro	romulo	Aprovação
twe978039713826246656	Vocês já contaram pra quem não tem Twitter que o Lula está sendo expulso por onde passa no Sul?? Quem não usa inter… https://t.co/YyqRsBg6hm	lula	romulo	Rejeição
twe977679486098518016	@rafaelrlima @VemPraMassa @cirogomes Presidente! Ele é a única saída.	ciro	romulo	Aprovação
twe977345447361527809	Retweeted Nelson Carvalheira (@N_Carvalheira):  Pra soltar Lula   Marco Aurélio, habitualmente espírito de porco, e… https://t.co/PflKLodiFL	lula	romulo	Não sei
twe982751247391514625	"lula pode ser preso e bolsonaro se torna o nome mais cotado para assumir a presidência do brasil." https://t.co/pJvXilmhJi	bolsonaro	romulo	Aprovação
twe984186749063753729	PGR defende que investigação contra Alckmin não vá para Lava Jato e fique na Justiça Eleitoral	alckmin	romulo	Neutro
twe982759587710464000	Bolsonaro não é meme, é perigo. Trataram Trump como meme e os democratas não saíram pra votar. Estão chorando até agora. Votem direito	bolsonaro	romulo	Rejeição
twe978090527412359169	SUCESSO! Bolsonaro causa alvoroço no Mato Grosso do Sul ao fazer carreata para um total de 0 pessoas. https://t.co/hE9uRENYkR https://t.co/KvZoo1iUpF	bolsonaro	romulo	
twe983582133238292480	Pré-candidatos a presidência até o momento:  Direita: - Bolsonaro  Centro: - Nenhum   Esquerda: - Amoedo, Flávio Rocha, Alckmin, Henrique Meirelles   Extrema-esquerda: - Boulos, Manuella D'avilla, Ciro Gomes, Marina Silva, Joaquim Barbosa	marina	romulo	Neutro
twe981677520037834752	El empate de Yanara Aedo... Gran jugada colectiva con toques de Cote Rojas, May Hernández y define sin temer nada la maga...  #VamosChile  #CopaAmericaFemenina Imágenes y vídeo: @chilevision https://t.co/OgsxX9sDF2	temer	romulo	Não sei
twe981024679862423553	Eu me admiro com a burrice  de quem pensa q o q está em jogo amanhã é a liberdade de Lula, não queridos ,está em qu… https://t.co/nYGw8fnBPb	temer	romulo	Rejeição
twe982738266486202376	"Marina Silva só sai da toca de 4 em 4 anos pipipi popopo" agora quer dizer q ela é obrigada a roubar ou tecer come… https://t.co/RA8nu94pI6	marina	romulo	Rejeição
twe982676442176737281	@MDB_Nacional @MichelTemer E o óleo de peroba? Ainda tá com o estoque cheio ??	temer	romulo	Rejeição
twe984663202561773568	Se a Marina Silva abrisse um restaurante https://t.co/nes4DVCoxL	marina	romulo	Rejeição
twe981670242312179713	lula ladrão roubou meu coração	lula	romulo	Aprovação
twe982695535785271296	@g1 Ridículo,... Marina Silva deveria sair da política, pois ela fica sumida durante todos eventos polêmicos e apar… https://t.co/1EmgH0e8sQ	marina	romulo	Rejeição
twe981670042612924416	Então tá! Os Ministros do Lula votaram contra ele. Os Ministros do FHC, Sarney e Collor votaram a favor do Lula. Vai entender..	lula	romulo	Não sei
twe977919709671776256	@Junior71194373 @manudeputada Minha não, pois não lembro de ter vivido aquela época, o que posso dizer é do present… https://t.co/ob0lMzPqHM	manuela	romulo	Não sei
twe978102397720584192	cada dia q passa to mais aquele gif do ciro gomes	ciro	romulo	Neutro
twe977557182366519301	Ciro gomes tenta acordo 'paralelo' com governadores do PSB - https://t.co/biO45sc1C4 #GoogleAlerts	ciro	romulo	Neutro
twe978354186013331457	@cirogomes https://t.co/aGO9iskWn4	ciro	romulo	Não sei
twe982396549912301568	@Alifernands Eu juro que levei um susto, sempre te vi apoiando umas causas interessantes pra caramba aqui no tt e d… https://t.co/BVaT7khCW6	bolsonaro	romulo	Rejeição
twe978011240390889478	Só no Brasil o Partido Comunista é a favor de LIBERDADE e COMBATE A DITADURAS. Manuela me rende ótimas risadas... https://t.co/vhkdILyNo8	manuela	romulo	Rejeição
twe982707358961930243	@Josefcolagos @carod2015 En el peor de los casos lo hace mejor que un corrupto mpopular como Temer	temer	romulo	Não sei
twe980924754281615360	Temer extinguiu o campus de Sobradinho do Instituto Federal Tecnológico de Brasília. O instituto é o primeiro a ser fechado , abrindo caminho para o plano de desmonte da rede federal de educação profissional, científica e tecnológica.#TemerGolpista #PedroUczai https://t.co/f8pbPwHMiw	temer	romulo	Rejeição
twe978077466123268096	Pato Branco recebe Lula  : “ Não vai entrar , vagabundo! “ #LulaLadrao https://t.co/jr9ZgCnEGW	lula	romulo	Rejeição
twe978255408530968576	Executiva do PDT indica, por unanimidade, Ciro Gomes como pré-candidato (via @EstadaoPolitica) https://t.co/DSmv2k58de https://t.co/gskvClu1vW	ciro	romulo	Neutro
twe977744018389061633	Pau no cu do Ciro Gomes	ciro	romulo	Rejeição
twe982549833159409664	Imagina eu&amp;vc  Vai votar em quem?  Bolsonaro  Sai da minha casa	bolsonaro	romulo	Rejeição
twe982801664645259265	Quarto lugar nos tts #JoelmaNaSabrina https://t.co/YZL27ftscv	marina	romulo	Não sei
twe977623695689691136	Caiu um cisco no meu olho. rs https://t.co/Xxg5GFZ5bA	manuela	romulo	Aprovação
twe984188547493191681	Só eleitoral? Vai ficar de fora da Lava Jato? Mesmo tratando-se da lista da Odebrecht? Ainda quero, juridicamente, entender isto. A explicação política é simples. https://t.co/ruXpBkUiv8	alckmin	romulo	Rejeição
twe977429505374498818	@cirogomes @geraldoalckmin @joaoamoedonovo @RodrigoMaia @silva_marina https://t.co/zuHViK18k1	ciro	romulo	Não sei
twe982386121358413825	@VemPraRua_br O PSB assumiu o governo do estado de São Paulo, pois é o vice do  Alckmin  (que saiu para ser candida… https://t.co/pGMUsEyWsq	alckmin	romulo	Neutro
twe983713279401918464	minha candidata https://t.co/B4KEV2ieeg	marina	romulo	Rejeição
twe977925413086392320	@manudeputada O Padre Júlio fez muito pelos necessitados, é preciso reconhecer independente do espectro ideológico… https://t.co/exR7YxdkOL	manuela	romulo	Aprovação
twe977529665022775297	Gente e @manudeputada que fez uma piada com a copa do mundo e um cara comentou mandando ela torcer por Cuba KKKKKKK… https://t.co/ID7NDISeHu	manuela	romulo	Rejeição
twe982696037721796609	Temer faltou a seu dever de chefe de Estado ao se omitir, de forma cúmplice, covarde e burra, ante grotesca resistência do criminoso Lula à prisão, homiziado na sede de um sindicato. Não agiu como chefe de Estado, mas como pareceiro do condenado em delinquência e alvo da Justiça.	temer	romulo	Rejeição
twe977342176009924609	Os bons são maioria! E não são As pessoas de bem do bosta do bolsonaro... https://t.co/5uyGx3Ua6T	bolsonaro	romulo	Rejeição
twe984467738553978880	Sou a favor da prisão em 2ª instância com o fim do foro privilegiado. Temer, Aécio, Renan e todos os que estão escondidos atrás do foro também precisam ser punidos. #ForumDaLiberdade https://t.co/HIiNCf267o	marina	romulo	Aprovação
twe984638403378589696	Os caras sangram demais com o liberalismo   Amoedo, Flávio Rocha e Henrique Meirelles de esquerda kkkkkkkkkkkkkkkkk… https://t.co/DCyU7aY77p	marina	romulo	Não sei
twe978031061694402561	COMUNISTA FALANDO DE LIBERDADE: A MESMA COISA QUE O GOLEIRO BRUNO FALAR DE RESPEITO AS MULHERES. https://t.co/iqiLJLVOT7	manuela	romulo	Rejeição
twe982024132480118784	Se a lei valesse pra todos mesmo o senhor e seus amigos estariam presos... https://t.co/d2ALzf7EPa	alckmin	romulo	Rejeição
twe983739642070609920	Um dia, a gente cai descobrir um bunker no interior do Brasil e vai achar lá, dentro de celas, a Marta, o Cristovam Buarque, a Marina Silva, o Miro Teixeira, e vamos descobrir que eles foram substituídos por sósias fascistas.  Porque não é possível que alguém mude tanto assim.	marina	romulo	Rejeição
twe977335182888812545	Go Brazil! and thank you @DrTedros for promoting the @FCTCofficial and the Protocol to eliminate illicit trade #UNTobaccocontrol #itoughttobelaw https://t.co/zVnX3iF7A4	temer	romulo	Não sei
twe977336308551962625	@conexaopolitica Precisamos eleger não somente Bolsonaro, precisamos varrer os esquerdistas da Câmara e senado e votar em gente afinada com a pauta de direita, é a única saída para enfrentar um STF comunista.	bolsonaro	romulo	Aprovação
twe981723567971807232	Noblat é o famoso especialista no Teorema de Picágoras. https://t.co/NuDTkag9FY	temer	romulo	Não sei
twe977977429561135104	@marcdonizetti Eu que sou petista sofro em dobro com esses arroubos de deidade ... e critica pra ver o que acontece… https://t.co/5LjyckDyyy	ciro	romulo	Aprovação
twe982570139169288192	quem for a favor do Bolsonaro me dá unfollow por favor	bolsonaro	romulo	Rejeição
twe978126193303146496	O segurança do Lula com guarda-chuva porque tão dando ovada nele https://t.co/BO4SYPifuD	lula	romulo	Rejeição
twe982043545451270144	Eduardo Azeredo não tem foro por prerrogativa de função. E continua sem ser julgado. Ñ é o foro o problema. Até pq.… https://t.co/7ZVGKqQ2jT	marina	romulo	Não sei
twe982405635705892869	Se a maconha for liberada liberada textos como esse serão normais https://t.co/NsYXslqFGh	bolsonaro	romulo	Rejeição
twe982744111890489344	Sai demônio https://t.co/oXR8qX9AhV	bolsonaro	romulo	Rejeição
twe978036018300489728	Ciro Gomes em mais uma de suas tantas loucuras.  Você realmente acha que os militares dariam algum voto a você? PIR… https://t.co/t5fDKvYiGh	ciro	romulo	Rejeição
twe982708421244936193	política au! onde lula e temer são apaixonados pela dilma e vivem brigando para ver quem consegue conquistar o coração dela primeiro https://t.co/IzzyJYDX3Y	temer	romulo	Não sei
twe978117904989335554	Não adianta tirar Lula das eleições, não adianta prender Lula. Lula já é um vencedor, Lula é história. E você que odeia tanto, às vezes sem saber o porquê, quem é você mesmo? https://t.co/L3BO5Lqd4s	lula	romulo	Aprovação
twe982432484762832897	prefiro beber sozinha do que com quem é eleitor do bolsonaro https://t.co/HOZCvZbnIQ	bolsonaro	romulo	Rejeição
twe981013397444509696	Temer elogia la relación entre Brasil y Colombia y los planes de desarrollo binacionales: En entrevista exclusiva c… https://t.co/SibnNgwZ42	temer	romulo	Não sei
twe978140266929508352	Retweeted Beatriz kicis (@Biakicis):  Lula recebido com chuva de ovos,no Sul. Quer que a PM dê um corretivo! Mas nã… https://t.co/oJzgdvQAF0	bolsonaro	romulo	Rejeição
twe984517954317443072	Alckmin escapou da lava jato e eu não vi um militar chiar	alckmin	romulo	Rejeição
twe982783567624359936	Você sabia? MARINA SILVA É UMA ESPERANÇA PARA ESSA NAÇÃO. https://t.co/0nl0x3576u	marina	romulo	Aprovação
twe982047274946777088	@silva_marina Marina você também veio da pobreza e é um exemplo de superação esperança de todos os brasileiros cont… https://t.co/ozJF5lg1KK	marina	romulo	Aprovação
twe977512940952801280	Ciro Gomes e o código de ética. https://t.co/MuN2FBCJFP	ciro	romulo	Aprovação
twe977980040599277568	nunca pensei q diria isso mas o ciro gomes eh o menos pior	ciro	romulo	Aprovação
twe984867696796930048	Se a Marina Silva abrisse um restaurante https://t.co/nes4DVCoxL	marina	romulo	Rejeição
twe984582788774014976	@silva_marina Melancia também deixa rastros https://t.co/9SHIohN7dk	marina	romulo	Rejeição
twe977353797931593730	Temer anuncia prorrogação de regime especial de tributação para setor automotivo https://t.co/i4p3gyQyZl https://t.co/bbdcsQxL69	temer	romulo	Neutro
twe978060478374035456	Só para esclarecer, Lula foi bem recebido pelo povo no RS. Os incidentes que tiveram foi de uma minoria fascista de latifundiários	lula	romulo	Aprovação
twe982754350228533248	Conhecem a definição exata de mesquinharia? E alma pequena? Eis um exemplo: @silva_marina não foi solidária a Lula como Erundina, por exemplo. E correu a lançar candidatura à presidência. Acha que o povo é trouxa? https://t.co/bHTmFV5G2R	marina	romulo	Rejeição
twe978050441073364992	@manudeputada @PCdoB_Oficial  https://t.co/bOo7la4jA4	manuela	romulo	Aprovação
twe978031024276955136	COMUNISTA FALANDO DE LIBERDADE: A MESMA COISA QUE O GOLEIRO BRUNO FALAR DE RESPEITO AS MULHERES. https://t.co/iqiLJLVOT7	manuela	romulo	Rejeição
twe980952967993020421	"Nesses dois anos, não foram poucos os embaraços e oposições que nós sofremos. Até gente disposta a desestabilizar o país com gestos extremamente irresponsáveis, que têm naturalmente repercussão internacional", declarou o Michel Temer. Adoro autocríticas involuntárias ?	temer	romulo	Neutro
twe977974598464614401	Em entrevista, Patrícia Pillar diz que votará em Ciro Gomes https://t.co/XYLcuYNjCg https://t.co/yrsiNPaDTR	ciro	romulo	Neutro
twe980922190131580928	Mas gente... #FrenteContraOFascismo https://t.co/oEeffeHVsD	lula	romulo	Neutro
twe982088853719797760	Se anima não. Tem uma listinha dos demais e o sr certamente estará. https://t.co/EnUGbXO8uQ	alckmin	romulo	Rejeição
twe985141099198021637	O Alckmin tem um bot no Facebook, é só você abrir a conversa na fanpage dele que te respondem  E ATÉ O ROBÔ DO ALCKMIN FOGE QUANDO VOCÊ FALA DO BOLSONARO  HAHAHAHAHAHAHAHAHAHAHA https://t.co/DKaPtKHwMV	alckmin	romulo	Rejeição
twe978059934297411585	@odiodobem kkkkkkkk  BOLSONARO 2018 !!! https://t.co/3b9oDnotSN	bolsonaro	romulo	Aprovação
twe982043066457567232	@jjeffersonpb @LulaValeALuta @geraldoalckmin To dos os Cri mes de Tu ca nos São ar qui va dos. Em que PORRA de país vc vive?	alckmin	romulo	Não sei
twe981781853903323136	Los motivos por los que el Barça debe temer al Madrid en semis https://t.co/oftY6e5oGd vía @elbernabeucom	temer	romulo	Não sei
twe984610478977638400	A ministra do STJ q livrou Alckmin da Lava-Jato em São Paulo é a mesma q Marcelo Odebrecht citava aos comparsas pelo whatsapp na época q ia tentar um habeas corpus no tribunal. https://t.co/0FnFSsGDRu	alckmin	romulo	Rejeição
twe978099127178457088	motivos para você votar no Bolsonaro em 2018; a thread.	bolsonaro	romulo	Rejeição
twe982820530062585856	Sabe aquela vontade de xingar a sonsa?  Pois é, sempre tive. Ei, @silva_marina , vtnc! https://t.co/jgqkNIGA8B	marina	romulo	Rejeição
twe984528351640608770	AÉCIO  TEM  FORO  PRIVILEGIADO  GARANTIDO  PELOS  MINISTROS   PETISTAS  DO   STF  PORRA https://t.co/OO7JJiYVoh	alckmin	romulo	Rejeição
twe978103691919183872	Apaga q da tempo https://t.co/UzfG4zkBxf	manuela	romulo	Não sei
